Threads	QPS	AvgLatency	PctLatency
25	5691.10	438.30	520.62
50	7422.19	671.24	787.74
75	8103.93	922.85	1050.76
100	8233.13	1209.65	1453.01
125	8317.76	1497.37	1803.47
150	8401.94	1776.43	2120.76
175	8425.33	2065.11	2493.86
