Threads	QPS	AvgLatency	PctLatency
25	7697.20	324.31	369.77
50	9964.60	501.09	601.29
75	10990.99	681.39	831.46
100	11369.89	877.55	1069.86
125	11566.94	1077.84	1401.61
150	11610.40	1287.47	1678.14
175	11586.87	1507.22	1973.38
